Complex ID,Name,Address,City,County,Owner,Owner Type,Units,Tenants,Priority Score,Accessibility,Assessed Value,Year Built
complex_clark_214953,Henderson Apartment Complex - Central Ave,8216 Central Ave, Henderson, NV,Henderson,Clark County,Clark Housing Corp 14954,corporate,167,367,8.0,8.5,3953976.0,2002
complex_clark_216491,Henderson Apartment Complex - Main St,5639 Main St, Henderson, NV,Henderson,Clark County,Nevada Investment Properties LLC 16492,corporate,167,367,8.0,8.5,4297876.0,2019
complex_clark_219241,Las Vegas Apartment Complex - First St,7664 First St, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Rental Management LP 19242,corporate,167,367,8.0,8.5,3864535.0,1992
complex_clark_219258,Henderson Apartment Complex - Central Ave,273 Central Ave, Henderson, NV,Henderson,Clark County,Las Vegas Rental Management LLC 19259,corporate,167,367,8.0,8.5,1934159.0,2020
complex_clark_222004,Las Vegas Apartment Complex - First St,4451 First St, Las Vegas, NV,Las Vegas,Clark County,Nevada Investment Properties Inc 22005,corporate,167,367,8.0,8.5,3410188.0,1983
complex_clark_223446,Henderson Apartment Complex - Pine St,3063 Pine St, Henderson, NV,Henderson,Clark County,Las Vegas Real Estate LLC 23447,corporate,167,367,8.0,8.5,2559836.0,1977
complex_clark_225407,Boulder City Apartment Complex - Elm Ave,1197 Elm Ave, Boulder City, NV,Boulder City,Clark County,Las Vegas Rental Management Inc 25408,corporate,167,367,8.0,7.0,4442057.0,2006
complex_clark_229671,Henderson Apartment Complex - Central Ave,1587 Central Ave, Henderson, NV,Henderson,Clark County,Las Vegas Real Estate Inc 29672,corporate,167,367,8.0,8.5,2857024.0,1983
complex_clark_232466,North Las Vegas Apartment Complex - Central Ave,8978 Central Ave, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Real Estate Corp 32467,corporate,167,367,8.0,8.5,4201408.0,1979
complex_clark_236907,Henderson Apartment Complex - Central Ave,8470 Central Ave, Henderson, NV,Henderson,Clark County,Las Vegas Rental Management Corp 36908,corporate,167,367,8.0,8.5,1132534.0,1971
complex_clark_239540,North Las Vegas Apartment Complex - Pine St,7855 Pine St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Housing LP 39541,corporate,167,367,8.0,8.5,3408223.0,2002
complex_clark_239994,North Las Vegas Apartment Complex - Oak Dr,3120 Oak Dr, North Las Vegas, NV,North Las Vegas,Clark County,Nevada Investment Properties LLC 39995,corporate,167,367,8.0,8.5,4957670.0,1987
complex_clark_242010,Henderson Apartment Complex - First St,7007 First St, Henderson, NV,Henderson,Clark County,Nevada Investment Properties Corp 42011,corporate,167,367,8.0,8.5,3932501.0,1991
complex_clark_246946,Henderson Apartment Complex - Main St,8304 Main St, Henderson, NV,Henderson,Clark County,Nevada Investment Properties LP 46947,corporate,167,367,8.0,8.5,2387815.0,2001
complex_clark_248044,North Las Vegas Apartment Complex - First St,7478 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management LP 48045,corporate,167,367,8.0,8.5,4732106.0,2013
complex_clark_250308,North Las Vegas Apartment Complex - Main St,2878 Main St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Property Holdings Inc 50309,corporate,167,367,8.0,8.5,1630629.0,1974
complex_clark_250661,Boulder City Apartment Complex - Park Blvd,2116 Park Blvd, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings LP 50662,corporate,167,367,8.0,7.0,3341674.0,2012
complex_clark_251263,Las Vegas Apartment Complex - Park Blvd,6519 Park Blvd, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties Inc 51264,corporate,167,367,8.0,8.5,1092215.0,1981
complex_clark_251300,North Las Vegas Apartment Complex - Main St,984 Main St, North Las Vegas, NV,North Las Vegas,Clark County,Nevada Investment Properties LLC 51301,corporate,167,367,8.0,8.5,3404557.0,2009
complex_clark_251616,Henderson Apartment Complex - Pine St,8793 Pine St, Henderson, NV,Henderson,Clark County,Silver State Properties LP 51617,corporate,167,367,8.0,8.5,4484661.0,1975
complex_clark_252115,Boulder City Apartment Complex - Main St,9229 Main St, Boulder City, NV,Boulder City,Clark County,Las Vegas Apartment Group Corp 52116,corporate,167,367,8.0,7.0,1252347.0,2001
complex_clark_252247,Boulder City Apartment Complex - First St,2967 First St, Boulder City, NV,Boulder City,Clark County,Nevada Investment Properties LLC 52248,corporate,167,367,8.0,7.0,4322813.0,1983
complex_clark_253630,Henderson Apartment Complex - First St,9135 First St, Henderson, NV,Henderson,Clark County,Silver State Properties LP 53631,corporate,167,367,8.0,8.5,2263396.0,2004
complex_clark_253888,Henderson Apartment Complex - Main St,819 Main St, Henderson, NV,Henderson,Clark County,Las Vegas Real Estate Corp 53889,corporate,167,367,8.0,8.5,2275892.0,2008
complex_clark_254252,Las Vegas Apartment Complex - Pine St,6320 Pine St, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Real Estate LP 54253,corporate,167,367,8.0,8.5,1246302.0,1975
complex_clark_256068,North Las Vegas Apartment Complex - Elm Ave,2049 Elm Ave, North Las Vegas, NV,North Las Vegas,Clark County,Silver State Properties LP 56069,corporate,167,367,8.0,8.5,3273043.0,1995
complex_clark_256509,North Las Vegas Apartment Complex - First St,7109 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Real Estate LLC 56510,corporate,167,367,8.0,8.5,4440069.0,1981
complex_clark_257455,North Las Vegas Apartment Complex - First St,307 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Real Estate LLC 57456,corporate,167,367,8.0,8.5,4332388.0,2021
complex_clark_257639,Las Vegas Apartment Complex - Oak Dr,9266 Oak Dr, Las Vegas, NV,Las Vegas,Clark County,Clark Housing LP 57640,corporate,167,367,8.0,8.5,1601760.0,1974
complex_washoe_200454,Sparks Apartment Complex - Elm Ave,2622 Elm Ave, Sparks, NV,Sparks,Washoe County,Nevada Investment Properties LP 455,corporate,167,367,8.0,8.0,1015873.0,1985
complex_washoe_201673,Sparks Apartment Complex - Elm Ave,8772 Elm Ave, Sparks, NV,Sparks,Washoe County,Reno Rental Management Inc 1674,corporate,167,367,8.0,8.0,1416205.0,2015
complex_washoe_203862,Sparks Apartment Complex - Pine St,5063 Pine St, Sparks, NV,Sparks,Washoe County,Nevada Investment Properties Corp 3863,corporate,167,367,8.0,8.0,3187058.0,2007
complex_washoe_203987,Reno Apartment Complex - First St,6899 First St, Reno, NV,Reno,Washoe County,Reno Apartment Group Inc 3988,corporate,167,367,8.0,8.0,4505562.0,1993
complex_washoe_206696,Sparks Apartment Complex - First St,573 First St, Sparks, NV,Sparks,Washoe County,Reno Real Estate Corp 6697,corporate,167,367,8.0,8.0,1769756.0,1975
complex_washoe_207602,Reno Apartment Complex - Main St,5683 Main St, Reno, NV,Reno,Washoe County,Reno Rental Management Inc 7603,corporate,167,367,8.0,8.0,2001938.0,1995
complex_washoe_207989,Reno Apartment Complex - Central Ave,4821 Central Ave, Reno, NV,Reno,Washoe County,Reno Real Estate Inc 7990,corporate,167,367,8.0,8.0,2992600.0,2001
complex_washoe_209043,Sparks Apartment Complex - Oak Dr,8793 Oak Dr, Sparks, NV,Sparks,Washoe County,Washoe Property Holdings LLC 9044,corporate,167,367,8.0,8.0,4316798.0,2013
complex_washoe_210297,Sparks Apartment Complex - Park Blvd,5060 Park Blvd, Sparks, NV,Sparks,Washoe County,Reno Apartment Group LLC 10298,corporate,167,367,8.0,8.0,2568094.0,1972
complex_washoe_211080,Sparks Apartment Complex - Park Blvd,5185 Park Blvd, Sparks, NV,Sparks,Washoe County,Reno Real Estate Inc 11081,corporate,167,367,8.0,8.0,2561714.0,1990
complex_washoe_212095,Reno Apartment Complex - Main St,2507 Main St, Reno, NV,Reno,Washoe County,Washoe Property Holdings LP 12096,corporate,167,367,8.0,8.0,2700453.0,1995
complex_washoe_213611,Sparks Apartment Complex - Pine St,7511 Pine St, Sparks, NV,Sparks,Washoe County,Nevada Investment Properties LLC 13612,corporate,167,367,8.0,8.0,1154831.0,1981
complex_washoe_214477,Sparks Apartment Complex - First St,9537 First St, Sparks, NV,Sparks,Washoe County,Silver State Properties Inc 14478,corporate,167,367,8.0,8.0,2640972.0,1998
complex_washoe_214655,Reno Apartment Complex - First St,5388 First St, Reno, NV,Reno,Washoe County,Silver State Properties Corp 14656,corporate,167,367,8.0,8.0,1439394.0,1996
complex_washoe_214742,Sparks Apartment Complex - Pine St,7228 Pine St, Sparks, NV,Sparks,Washoe County,Silver State Properties LP 14743,corporate,167,367,8.0,8.0,4526578.0,2024
complex_washoe_217341,Reno Apartment Complex - Main St,3103 Main St, Reno, NV,Reno,Washoe County,Nevada Investment Properties LLC 17342,corporate,167,367,8.0,8.0,3871646.0,1979
complex_washoe_217346,Sparks Apartment Complex - Elm Ave,4700 Elm Ave, Sparks, NV,Sparks,Washoe County,Reno Apartment Group LLC 17347,corporate,167,367,8.0,8.0,1879901.0,1978
complex_clark_200279,Henderson Apartment Complex - Oak Dr,5128 Oak Dr, Henderson, NV,Henderson,Clark County,Las Vegas Rental Management LLC 280,corporate,166,365,8.0,8.5,2671968.0,1986
complex_clark_203234,Las Vegas Apartment Complex - Elm Ave,1194 Elm Ave, Las Vegas, NV,Las Vegas,Clark County,Nevada Investment Properties LLC 3235,corporate,166,365,8.0,8.5,3040930.0,2003
complex_clark_204641,Henderson Apartment Complex - Oak Dr,3463 Oak Dr, Henderson, NV,Henderson,Clark County,Clark Property Holdings Inc 4642,corporate,166,365,8.0,8.5,3961340.0,1978
complex_clark_204880,North Las Vegas Apartment Complex - Park Blvd,4836 Park Blvd, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Real Estate Inc 4881,corporate,166,365,8.0,8.5,1265102.0,2017
complex_clark_207792,Henderson Apartment Complex - Main St,9715 Main St, Henderson, NV,Henderson,Clark County,Silver State Properties LLC 7793,corporate,166,365,8.0,8.5,3206251.0,1996
complex_clark_210516,Henderson Apartment Complex - Oak Dr,9784 Oak Dr, Henderson, NV,Henderson,Clark County,Nevada Investment Properties LLC 10517,corporate,166,365,8.0,8.5,4156165.0,1977
complex_clark_212478,Henderson Apartment Complex - Elm Ave,5965 Elm Ave, Henderson, NV,Henderson,Clark County,Clark Housing Corp 12479,corporate,166,365,8.0,8.5,3723756.0,1991
complex_clark_212904,Boulder City Apartment Complex - Pine St,4818 Pine St, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings LLC 12905,corporate,166,365,8.0,7.0,2153447.0,2008
complex_clark_213890,Henderson Apartment Complex - Park Blvd,5452 Park Blvd, Henderson, NV,Henderson,Clark County,Nevada Investment Properties LP 13891,corporate,166,365,8.0,8.5,2804135.0,1995
complex_clark_213902,Boulder City Apartment Complex - Main St,2122 Main St, Boulder City, NV,Boulder City,Clark County,Las Vegas Rental Management Inc 13903,corporate,166,365,8.0,7.0,4733847.0,1998
complex_clark_216758,North Las Vegas Apartment Complex - First St,248 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management Corp 16759,corporate,166,365,8.0,8.5,1415070.0,1978
complex_clark_217304,North Las Vegas Apartment Complex - Oak Dr,1896 Oak Dr, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management Corp 17305,corporate,166,365,8.0,8.5,4211888.0,1997
complex_clark_220470,Boulder City Apartment Complex - Elm Ave,2286 Elm Ave, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate LLC 20471,corporate,166,365,8.0,7.0,1907574.0,1987
complex_clark_223179,North Las Vegas Apartment Complex - Pine St,6381 Pine St, North Las Vegas, NV,North Las Vegas,Clark County,Nevada Investment Properties LP 23180,corporate,166,365,8.0,8.5,1342619.0,2016
complex_clark_223704,North Las Vegas Apartment Complex - First St,7148 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Apartment Group LLC 23705,corporate,166,365,8.0,8.5,3536480.0,1980
complex_clark_224136,Las Vegas Apartment Complex - First St,7997 First St, Las Vegas, NV,Las Vegas,Clark County,Clark Housing LP 24137,corporate,166,365,8.0,8.5,4778150.0,1997
complex_clark_224558,Boulder City Apartment Complex - Main St,8694 Main St, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate Corp 24559,corporate,166,365,8.0,7.0,3435376.0,2016
complex_clark_225294,Las Vegas Apartment Complex - Central Ave,8387 Central Ave, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties LP 25295,corporate,166,365,8.0,8.5,1454630.0,2016
complex_clark_225775,North Las Vegas Apartment Complex - Central Ave,6990 Central Ave, North Las Vegas, NV,North Las Vegas,Clark County,Clark Housing Corp 25776,corporate,166,365,8.0,8.5,1775412.0,1980
complex_clark_225879,Henderson Apartment Complex - First St,364 First St, Henderson, NV,Henderson,Clark County,Las Vegas Apartment Group LP 25880,corporate,166,365,8.0,8.5,2002313.0,2015
complex_clark_227283,Boulder City Apartment Complex - First St,4613 First St, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings LLC 27284,corporate,166,365,8.0,7.0,1683607.0,1979
complex_clark_227316,North Las Vegas Apartment Complex - Central Ave,9262 Central Ave, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management Corp 27317,corporate,166,365,8.0,8.5,4729151.0,1977
complex_clark_228283,Las Vegas Apartment Complex - Park Blvd,1450 Park Blvd, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties LP 28284,corporate,166,365,8.0,8.5,1717255.0,1988
complex_clark_229815,Henderson Apartment Complex - Park Blvd,9187 Park Blvd, Henderson, NV,Henderson,Clark County,Las Vegas Apartment Group LLC 29816,corporate,166,365,8.0,8.5,4728698.0,2024
complex_clark_230297,North Las Vegas Apartment Complex - Elm Ave,3800 Elm Ave, North Las Vegas, NV,North Las Vegas,Clark County,Clark Property Holdings LP 30298,corporate,166,365,8.0,8.5,3892321.0,1995
complex_clark_231073,North Las Vegas Apartment Complex - First St,8251 First St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Property Holdings Inc 31074,corporate,166,365,8.0,8.5,2091594.0,2018
complex_clark_231695,Las Vegas Apartment Complex - Main St,4342 Main St, Las Vegas, NV,Las Vegas,Clark County,Nevada Investment Properties LP 31696,corporate,166,365,8.0,8.5,3501871.0,1997
complex_clark_233453,Henderson Apartment Complex - Elm Ave,8266 Elm Ave, Henderson, NV,Henderson,Clark County,Silver State Properties Inc 33454,corporate,166,365,8.0,8.5,2104544.0,2004
complex_clark_235158,Henderson Apartment Complex - First St,6742 First St, Henderson, NV,Henderson,Clark County,Clark Property Holdings LP 35159,corporate,166,365,8.0,8.5,2023551.0,2002
complex_clark_237715,Boulder City Apartment Complex - Pine St,8125 Pine St, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings Inc 37716,corporate,166,365,8.0,7.0,1617694.0,1978
complex_clark_238166,Henderson Apartment Complex - First St,2426 First St, Henderson, NV,Henderson,Clark County,Silver State Properties Inc 38167,corporate,166,365,8.0,8.5,1531103.0,1982
complex_clark_238854,Las Vegas Apartment Complex - Central Ave,2867 Central Ave, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Apartment Group LLC 38855,corporate,166,365,8.0,8.5,2045165.0,1977
complex_clark_239566,Las Vegas Apartment Complex - Elm Ave,8515 Elm Ave, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties Corp 39567,corporate,166,365,8.0,8.5,4619929.0,1989
complex_clark_241327,North Las Vegas Apartment Complex - Oak Dr,4880 Oak Dr, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Real Estate Corp 41328,corporate,166,365,8.0,8.5,2032973.0,2022
complex_clark_241343,Boulder City Apartment Complex - Main St,1880 Main St, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate Inc 41344,corporate,166,365,8.0,7.0,2003381.0,1991
complex_clark_242074,Las Vegas Apartment Complex - Central Ave,4878 Central Ave, Las Vegas, NV,Las Vegas,Clark County,Nevada Investment Properties Inc 42075,corporate,166,365,8.0,8.5,3105461.0,2018
complex_clark_242202,Boulder City Apartment Complex - Pine St,7199 Pine St, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate LP 42203,corporate,166,365,8.0,7.0,1033007.0,2006
complex_clark_244215,Las Vegas Apartment Complex - Oak Dr,3127 Oak Dr, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Real Estate LLC 44216,corporate,166,365,8.0,8.5,2366356.0,1994
complex_clark_244664,Henderson Apartment Complex - First St,6887 First St, Henderson, NV,Henderson,Clark County,Nevada Investment Properties Inc 44665,corporate,166,365,8.0,8.5,1933473.0,2005
complex_clark_246179,Las Vegas Apartment Complex - Pine St,5306 Pine St, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties Corp 46180,corporate,166,365,8.0,8.5,4098024.0,2014
complex_clark_246545,North Las Vegas Apartment Complex - Park Blvd,9799 Park Blvd, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Apartment Group Corp 46546,corporate,166,365,8.0,8.5,4184865.0,1987
complex_clark_246693,Henderson Apartment Complex - Park Blvd,5150 Park Blvd, Henderson, NV,Henderson,Clark County,Nevada Investment Properties Corp 46694,corporate,166,365,8.0,8.5,4472808.0,1971
complex_clark_248617,North Las Vegas Apartment Complex - Oak Dr,3698 Oak Dr, North Las Vegas, NV,North Las Vegas,Clark County,Silver State Properties Inc 48618,corporate,166,365,8.0,8.5,4453774.0,2021
complex_clark_250139,Henderson Apartment Complex - Park Blvd,1366 Park Blvd, Henderson, NV,Henderson,Clark County,Las Vegas Apartment Group Inc 50140,corporate,166,365,8.0,8.5,3824369.0,2012
complex_clark_250143,North Las Vegas Apartment Complex - Main St,9346 Main St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Property Holdings LLC 50144,corporate,166,365,8.0,8.5,2274349.0,1992
complex_clark_251743,Las Vegas Apartment Complex - Park Blvd,8522 Park Blvd, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Rental Management LP 51744,corporate,166,365,8.0,8.5,1665509.0,1978
complex_clark_251822,Boulder City Apartment Complex - Main St,8249 Main St, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate Inc 51823,corporate,166,365,8.0,7.0,1366121.0,2012
complex_clark_252202,North Las Vegas Apartment Complex - Pine St,3692 Pine St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Apartment Group Inc 52203,corporate,166,365,8.0,8.5,1288757.0,2019
complex_clark_252337,North Las Vegas Apartment Complex - First St,5068 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Apartment Group Inc 52338,corporate,166,365,8.0,8.5,3530603.0,1994
complex_clark_252683,Boulder City Apartment Complex - Pine St,812 Pine St, Boulder City, NV,Boulder City,Clark County,Las Vegas Rental Management LP 52684,corporate,166,365,8.0,7.0,1740534.0,1992
complex_clark_253076,Las Vegas Apartment Complex - First St,8024 First St, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Apartment Group LLC 53077,corporate,166,365,8.0,8.5,4408198.0,1984
complex_clark_254769,Boulder City Apartment Complex - Oak Dr,3025 Oak Dr, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings Corp 54770,corporate,166,365,8.0,7.0,3152682.0,2014
complex_clark_255468,Las Vegas Apartment Complex - Central Ave,6205 Central Ave, Las Vegas, NV,Las Vegas,Clark County,Clark Housing LLC 55469,corporate,166,365,8.0,8.5,4509173.0,1970
complex_clark_257740,North Las Vegas Apartment Complex - Main St,5183 Main St, North Las Vegas, NV,North Las Vegas,Clark County,Nevada Investment Properties LP 57741,corporate,166,365,8.0,8.5,1501201.0,1992
complex_clark_258024,Boulder City Apartment Complex - Central Ave,7669 Central Ave, Boulder City, NV,Boulder City,Clark County,Silver State Properties LP 58025,corporate,166,365,8.0,7.0,4266780.0,1989
complex_washoe_200369,Reno Apartment Complex - Pine St,1068 Pine St, Reno, NV,Reno,Washoe County,Reno Real Estate Inc 370,corporate,166,365,8.0,8.0,3229976.0,2009
complex_washoe_200921,Sparks Apartment Complex - Elm Ave,9963 Elm Ave, Sparks, NV,Sparks,Washoe County,Reno Rental Management LP 922,corporate,166,365,8.0,8.0,2217482.0,2008
complex_washoe_201211,Sparks Apartment Complex - First St,5398 First St, Sparks, NV,Sparks,Washoe County,Reno Rental Management LP 1212,corporate,166,365,8.0,8.0,3940081.0,2013
complex_washoe_201732,Reno Apartment Complex - Main St,7918 Main St, Reno, NV,Reno,Washoe County,Reno Real Estate Inc 1733,corporate,166,365,8.0,8.0,2510166.0,1998
complex_washoe_202092,Reno Apartment Complex - Main St,7546 Main St, Reno, NV,Reno,Washoe County,Washoe Housing LP 2093,corporate,166,365,8.0,8.0,4259213.0,1977
complex_washoe_202730,Reno Apartment Complex - First St,2645 First St, Reno, NV,Reno,Washoe County,Reno Real Estate LLC 2731,corporate,166,365,8.0,8.0,2336551.0,2017
complex_washoe_205230,Reno Apartment Complex - Central Ave,6917 Central Ave, Reno, NV,Reno,Washoe County,Reno Rental Management LP 5231,corporate,166,365,8.0,8.0,4311826.0,2003
complex_washoe_205685,Sparks Apartment Complex - Park Blvd,4799 Park Blvd, Sparks, NV,Sparks,Washoe County,Reno Apartment Group Corp 5686,corporate,166,365,8.0,8.0,1916555.0,2014
complex_washoe_207471,Sparks Apartment Complex - Main St,1626 Main St, Sparks, NV,Sparks,Washoe County,Washoe Housing LLC 7472,corporate,166,365,8.0,8.0,1803033.0,2000
complex_washoe_208307,Reno Apartment Complex - Oak Dr,6365 Oak Dr, Reno, NV,Reno,Washoe County,Washoe Housing Inc 8308,corporate,166,365,8.0,8.0,1402924.0,2011
complex_washoe_208719,Sparks Apartment Complex - Central Ave,1994 Central Ave, Sparks, NV,Sparks,Washoe County,Reno Rental Management Corp 8720,corporate,166,365,8.0,8.0,1288110.0,1974
complex_washoe_210547,Sparks Apartment Complex - Pine St,5998 Pine St, Sparks, NV,Sparks,Washoe County,Washoe Housing LLC 10548,corporate,166,365,8.0,8.0,4564572.0,2009
complex_washoe_210798,Sparks Apartment Complex - First St,9099 First St, Sparks, NV,Sparks,Washoe County,Reno Apartment Group Inc 10799,corporate,166,365,8.0,8.0,4647192.0,2023
complex_washoe_210854,Reno Apartment Complex - Elm Ave,7309 Elm Ave, Reno, NV,Reno,Washoe County,Reno Rental Management LLC 10855,corporate,166,365,8.0,8.0,1619693.0,1985
complex_washoe_216053,Sparks Apartment Complex - Central Ave,8086 Central Ave, Sparks, NV,Sparks,Washoe County,Reno Real Estate Corp 16054,corporate,166,365,8.0,8.0,1172812.0,2003
complex_washoe_216316,Sparks Apartment Complex - Pine St,6728 Pine St, Sparks, NV,Sparks,Washoe County,Nevada Investment Properties LLC 16317,corporate,166,365,8.0,8.0,2394605.0,2016
complex_clark_200961,Henderson Apartment Complex - Main St,193 Main St, Henderson, NV,Henderson,Clark County,Las Vegas Rental Management LP 962,corporate,165,363,8.0,8.5,2594955.0,2007
complex_clark_200966,Henderson Apartment Complex - Elm Ave,6656 Elm Ave, Henderson, NV,Henderson,Clark County,Las Vegas Apartment Group Corp 967,corporate,165,363,8.0,8.5,3547409.0,2001
complex_clark_202719,Boulder City Apartment Complex - Park Blvd,6974 Park Blvd, Boulder City, NV,Boulder City,Clark County,Clark Property Holdings Corp 2720,corporate,165,363,8.0,7.0,1473028.0,1995
complex_clark_203920,Henderson Apartment Complex - Pine St,1821 Pine St, Henderson, NV,Henderson,Clark County,Las Vegas Apartment Group Corp 3921,corporate,165,363,8.0,8.5,3637750.0,1982
complex_clark_203953,North Las Vegas Apartment Complex - Main St,3089 Main St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Housing Corp 3954,corporate,165,363,8.0,8.5,2094413.0,1971
complex_clark_203975,Las Vegas Apartment Complex - First St,9100 First St, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Rental Management Inc 3976,corporate,165,363,8.0,8.5,2997602.0,2009
complex_clark_203990,Boulder City Apartment Complex - Pine St,240 Pine St, Boulder City, NV,Boulder City,Clark County,Las Vegas Real Estate Corp 3991,corporate,165,363,8.0,7.0,3894885.0,1982
complex_clark_205535,Henderson Apartment Complex - Pine St,3228 Pine St, Henderson, NV,Henderson,Clark County,Nevada Investment Properties LLC 5536,corporate,165,363,8.0,8.5,3494441.0,1982
complex_clark_205874,North Las Vegas Apartment Complex - First St,7763 First St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management LP 5875,corporate,165,363,8.0,8.5,2631134.0,2000
complex_clark_206341,North Las Vegas Apartment Complex - Elm Ave,3234 Elm Ave, North Las Vegas, NV,North Las Vegas,Clark County,Silver State Properties Inc 6342,corporate,165,363,8.0,8.5,1436196.0,2004
complex_clark_207059,Las Vegas Apartment Complex - First St,6865 First St, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Rental Management LP 7060,corporate,165,363,8.0,8.5,2597781.0,2002
complex_clark_207859,Las Vegas Apartment Complex - Main St,1372 Main St, Las Vegas, NV,Las Vegas,Clark County,Silver State Properties Inc 7860,corporate,165,363,8.0,8.5,2314049.0,1990
complex_clark_207860,North Las Vegas Apartment Complex - Park Blvd,2545 Park Blvd, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management Corp 7861,corporate,165,363,8.0,8.5,3780108.0,2020
complex_clark_210844,North Las Vegas Apartment Complex - Pine St,1451 Pine St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Apartment Group LLC 10845,corporate,165,363,8.0,8.5,3584357.0,1982
complex_clark_213128,Las Vegas Apartment Complex - Main St,948 Main St, Las Vegas, NV,Las Vegas,Clark County,Clark Property Holdings Corp 13129,corporate,165,363,8.0,8.5,1332525.0,2002
complex_clark_213485,Henderson Apartment Complex - Pine St,3764 Pine St, Henderson, NV,Henderson,Clark County,Las Vegas Rental Management Inc 13486,corporate,165,363,8.0,8.5,3149272.0,1975
complex_clark_213556,Henderson Apartment Complex - Elm Ave,9766 Elm Ave, Henderson, NV,Henderson,Clark County,Clark Property Holdings LLC 13557,corporate,165,363,8.0,8.5,3726543.0,1999
complex_clark_215119,Las Vegas Apartment Complex - Oak Dr,8460 Oak Dr, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Real Estate Inc 15120,corporate,165,363,8.0,8.5,2436193.0,1973
complex_clark_216369,Henderson Apartment Complex - Park Blvd,2852 Park Blvd, Henderson, NV,Henderson,Clark County,Clark Property Holdings Corp 16370,corporate,165,363,8.0,8.5,4915481.0,2006
complex_clark_222441,North Las Vegas Apartment Complex - Pine St,3458 Pine St, North Las Vegas, NV,North Las Vegas,Clark County,Las Vegas Rental Management LLC 22442,corporate,165,363,8.0,8.5,2827345.0,1970
complex_clark_223103,Las Vegas Apartment Complex - Central Ave,9908 Central Ave, Las Vegas, NV,Las Vegas,Clark County,Las Vegas Rental Management LP 23104,corporate,165,363,8.0,8.5,3353690.0,1975
complex_clark_225511,Henderson Apartment Complex - Main St,6770 Main St, Henderson, NV,Henderson,Clark County,Silver State Properties LLC 25512,corporate,165,363,8.0,8.5,4299216.0,1999
complex_clark_227377,Boulder City Apartment Complex - First St,2575 First St, Boulder City, NV,Boulder City,Clark County,Silver State Properties Corp 27378,corporate,165,363,8.0,7.0,2972707.0,2001
complex_clark_227653,North Las Vegas Apartment Complex - First St,2131 First St, North Las Vegas, NV,North Las Vegas,Clark County,Clark Property Holdings Corp 27654,corporate,165,363,8.0,8.5,3515070.0,1976
complex_clark_227814,Henderson Apartment Complex - First St,5408 First St, Henderson, NV,Henderson,Clark County,Clark Housing Inc 27815,corporate,165,363,8.0,8.5,1823992.0,1986
complex_clark_229172,Henderson Apartment Complex - First St,9928 First St, Henderson, NV,Henderson,Clark County,Clark Property Holdings LLC 29173,corporate,165,363,8.0,8.5,1215524.0,2006
